,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Jaboticabal,3524303,2020-02-17T00:00:00Z,1,0,,
1,Jaboticabal,3524303,2020-02-18T00:00:00Z,0,0,,
2,Jaboticabal,3524303,2020-02-19T00:00:00Z,0,0,,
3,Jaboticabal,3524303,2020-02-20T00:00:00Z,0,0,,
4,Jaboticabal,3524303,2020-02-21T00:00:00Z,0,0,,
5,Jaboticabal,3524303,2020-02-22T00:00:00Z,0,0,,
6,Jaboticabal,3524303,2020-02-23T00:00:00Z,0,0,0.14285714285714285,0.0
7,Jaboticabal,3524303,2020-02-24T00:00:00Z,0,0,0.0,0.0
8,Jaboticabal,3524303,2020-02-25T00:00:00Z,0,0,0.0,0.0
9,Jaboticabal,3524303,2020-02-26T00:00:00Z,0,0,0.0,0.0
10,Jaboticabal,3524303,2020-02-27T00:00:00Z,0,0,0.0,0.0
11,Jaboticabal,3524303,2020-02-28T00:00:00Z,1,0,0.14285714285714285,0.0
12,Jaboticabal,3524303,2020-02-29T00:00:00Z,0,0,0.14285714285714285,0.0
13,Jaboticabal,3524303,2020-03-01T00:00:00Z,0,0,0.14285714285714285,0.0
14,Jaboticabal,3524303,2020-03-02T00:00:00Z,0,0,0.14285714285714285,0.0
15,Jaboticabal,3524303,2020-03-03T00:00:00Z,0,0,0.14285714285714285,0.0
16,Jaboticabal,3524303,2020-03-04T00:00:00Z,0,0,0.14285714285714285,0.0
17,Jaboticabal,3524303,2020-03-05T00:00:00Z,0,0,0.14285714285714285,0.0
18,Jaboticabal,3524303,2020-03-06T00:00:00Z,0,0,0.0,0.0
19,Jaboticabal,3524303,2020-03-07T00:00:00Z,0,0,0.0,0.0
20,Jaboticabal,3524303,2020-03-08T00:00:00Z,0,0,0.0,0.0
21,Jaboticabal,3524303,2020-03-09T00:00:00Z,0,0,0.0,0.0
