,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Teodoro Sampaio,3554300,2020-04-26T00:00:00Z,1,0,,
1,Teodoro Sampaio,3554300,2020-04-27T00:00:00Z,0,0,,
2,Teodoro Sampaio,3554300,2020-04-28T00:00:00Z,0,0,,
3,Teodoro Sampaio,3554300,2020-04-29T00:00:00Z,0,0,,
4,Teodoro Sampaio,3554300,2020-04-30T00:00:00Z,0,0,,
5,Teodoro Sampaio,3554300,2020-05-01T00:00:00Z,1,0,,
6,Teodoro Sampaio,3554300,2020-05-02T00:00:00Z,0,0,0.2857142857142857,0.0
7,Teodoro Sampaio,3554300,2020-05-03T00:00:00Z,0,0,0.14285714285714285,0.0
8,Teodoro Sampaio,3554300,2020-05-04T00:00:00Z,0,0,0.14285714285714285,0.0
9,Teodoro Sampaio,3554300,2020-05-05T00:00:00Z,1,0,0.2857142857142857,0.0
10,Teodoro Sampaio,3554300,2020-05-06T00:00:00Z,1,0,0.42857142857142855,0.0
11,Teodoro Sampaio,3554300,2020-05-07T00:00:00Z,0,0,0.42857142857142855,0.0
12,Teodoro Sampaio,3554300,2020-05-08T00:00:00Z,1,0,0.42857142857142855,0.0
13,Teodoro Sampaio,3554300,2020-05-09T00:00:00Z,0,0,0.42857142857142855,0.0
14,Teodoro Sampaio,3554300,2020-05-10T00:00:00Z,0,0,0.42857142857142855,0.0
15,Teodoro Sampaio,3554300,2020-05-11T00:00:00Z,0,0,0.42857142857142855,0.0
16,Teodoro Sampaio,3554300,2020-05-12T00:00:00Z,0,0,0.2857142857142857,0.0
17,Teodoro Sampaio,3554300,2020-05-13T00:00:00Z,1,0,0.2857142857142857,0.0
18,Teodoro Sampaio,3554300,2020-05-14T00:00:00Z,0,0,0.2857142857142857,0.0
19,Teodoro Sampaio,3554300,2020-05-15T00:00:00Z,0,0,0.14285714285714285,0.0
20,Teodoro Sampaio,3554300,2020-05-16T00:00:00Z,0,0,0.14285714285714285,0.0
21,Teodoro Sampaio,3554300,2020-05-17T00:00:00Z,0,0,0.14285714285714285,0.0
22,Teodoro Sampaio,3554300,2020-05-18T00:00:00Z,0,0,0.14285714285714285,0.0
23,Teodoro Sampaio,3554300,2020-05-19T00:00:00Z,1,0,0.2857142857142857,0.0
24,Teodoro Sampaio,3554300,2020-05-20T00:00:00Z,0,0,0.14285714285714285,0.0
25,Teodoro Sampaio,3554300,2020-05-21T00:00:00Z,0,0,0.14285714285714285,0.0
26,Teodoro Sampaio,3554300,2020-05-22T00:00:00Z,1,0,0.2857142857142857,0.0
27,Teodoro Sampaio,3554300,2020-05-23T00:00:00Z,0,0,0.2857142857142857,0.0
28,Teodoro Sampaio,3554300,2020-05-24T00:00:00Z,0,0,0.2857142857142857,0.0
29,Teodoro Sampaio,3554300,2020-05-25T00:00:00Z,0,0,0.2857142857142857,0.0
30,Teodoro Sampaio,3554300,2020-05-26T00:00:00Z,0,0,0.14285714285714285,0.0
31,Teodoro Sampaio,3554300,2020-05-27T00:00:00Z,0,0,0.14285714285714285,0.0
32,Teodoro Sampaio,3554300,2020-05-28T00:00:00Z,0,0,0.14285714285714285,0.0
33,Teodoro Sampaio,3554300,2020-05-29T00:00:00Z,1,0,0.14285714285714285,0.0
34,Teodoro Sampaio,3554300,2020-05-30T00:00:00Z,0,0,0.14285714285714285,0.0
35,Teodoro Sampaio,3554300,2020-05-31T00:00:00Z,0,0,0.14285714285714285,0.0
36,Teodoro Sampaio,3554300,2020-06-01T00:00:00Z,1,0,0.2857142857142857,0.0
37,Teodoro Sampaio,3554300,2020-06-02T00:00:00Z,0,0,0.2857142857142857,0.0
38,Teodoro Sampaio,3554300,2020-06-03T00:00:00Z,0,0,0.2857142857142857,0.0
