,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 16 Sorocaba,2020-03-01,38.30769230769231,ITAPETININGA,3522307.0
1,DRS 16 Sorocaba,"domingo, 01/03",35%,ITAPETININGA,3522307.0
2,DRS 16 Sorocaba,2020-03-02,32%,ITAPETININGA,3522307.0
3,DRS 16 Sorocaba,"segunda-feira, 02/03",35.76923076923077,ITAPETININGA,3522307.0
4,DRS 16 Sorocaba,2020-03-03,33%,ITAPETININGA,3522307.0
5,DRS 16 Sorocaba,"terça-feira, 03/03",36.53846153846154,ITAPETININGA,3522307.0
6,DRS 16 Sorocaba,2020-03-04,32%,ITAPETININGA,3522307.0
7,DRS 16 Sorocaba,"quarta-feira, 04/03",36.333333333333336,ITAPETININGA,3522307.0
8,DRS 16 Sorocaba,2020-03-05,32%,ITAPETININGA,3522307.0
9,DRS 16 Sorocaba,"quinta-feira, 05/03",35.84615384615385,ITAPETININGA,3522307.0
10,DRS 16 Sorocaba,2020-03-06,34.583333333333336,ITAPETININGA,3522307.0
11,DRS 16 Sorocaba,"sexta-feira, 06/03",30%,ITAPETININGA,3522307.0
12,DRS 16 Sorocaba,2020-03-07,33%,ITAPETININGA,3522307.0
13,DRS 16 Sorocaba,"sábado, 07/03",36.15384615384615,ITAPETININGA,3522307.0
14,DRS 16 Sorocaba,2020-03-08,38.61538461538461,ITAPETININGA,3522307.0
15,DRS 16 Sorocaba,"domingo, 08/03",34%,ITAPETININGA,3522307.0
16,DRS 16 Sorocaba,2020-03-09,35.15384615384615,ITAPETININGA,3522307.0
17,DRS 16 Sorocaba,"segunda-feira, 09/03",32%,ITAPETININGA,3522307.0
18,DRS 16 Sorocaba,2020-03-10,32%,ITAPETININGA,3522307.0
19,DRS 16 Sorocaba,"terça-feira, 10/03",35.38461538461539,ITAPETININGA,3522307.0
20,DRS 16 Sorocaba,2020-03-11,34.333333333333336,ITAPETININGA,3522307.0
21,DRS 16 Sorocaba,2020-03-12,34%,ITAPETININGA,3522307.0
22,DRS 16 Sorocaba,"quinta-feira, 12/03",37.07692307692308,ITAPETININGA,3522307.0
23,DRS 16 Sorocaba,2020-03-13,37.61538461538461,ITAPETININGA,3522307.0
24,DRS 16 Sorocaba,"sexta-feira, 13/03",37%,ITAPETININGA,3522307.0
25,DRS 16 Sorocaba,2020-03-17,42%,ITAPETININGA,3522307.0
26,DRS 16 Sorocaba,"terça-feira, 17/03",42.84615384615385,ITAPETININGA,3522307.0
27,DRS 16 Sorocaba,2020-03-18,44%,ITAPETININGA,3522307.0
28,DRS 16 Sorocaba,"quarta-feira, 18/03",43.84615384615385,ITAPETININGA,3522307.0
29,DRS 16 Sorocaba,2020-03-19,45.30769230769231,ITAPETININGA,3522307.0
30,DRS 16 Sorocaba,"quinta-feira, 19/03",45%,ITAPETININGA,3522307.0
31,DRS 16 Sorocaba,2020-03-20,45%,ITAPETININGA,3522307.0
32,DRS 16 Sorocaba,"sexta-feira, 20/03",45.84615384615385,ITAPETININGA,3522307.0
33,DRS 16 Sorocaba,2020-03-21,55.15384615384615,ITAPETININGA,3522307.0
34,DRS 16 Sorocaba,"sábado, 21/03",53%,ITAPETININGA,3522307.0
35,DRS 16 Sorocaba,2020-03-22,54%,ITAPETININGA,3522307.0
36,DRS 16 Sorocaba,"domingo, 22/03",56.38461538461539,ITAPETININGA,3522307.0
37,DRS 16 Sorocaba,2020-03-23,51%,ITAPETININGA,3522307.0
38,DRS 16 Sorocaba,"segunda-feira, 23/03",53.0,ITAPETININGA,3522307.0
39,DRS 16 Sorocaba,2020-03-24,55.07692307692308,ITAPETININGA,3522307.0
40,DRS 16 Sorocaba,"terça-feira, 24/03",53%,ITAPETININGA,3522307.0
41,DRS 16 Sorocaba,2020-03-25,55.38461538461539,ITAPETININGA,3522307.0
42,DRS 16 Sorocaba,"quarta-feira, 25/03",53%,ITAPETININGA,3522307.0
43,DRS 16 Sorocaba,2020-03-26,54.69230769230769,ITAPETININGA,3522307.0
44,DRS 16 Sorocaba,"quinta-feira, 26/03",53%,ITAPETININGA,3522307.0
45,DRS 16 Sorocaba,2020-03-27,54.53846153846154,ITAPETININGA,3522307.0
46,DRS 16 Sorocaba,"sexta-feira, 27/03",51%,ITAPETININGA,3522307.0
47,DRS 16 Sorocaba,2020-03-28,53%,ITAPETININGA,3522307.0
48,DRS 16 Sorocaba,"sábado, 28/03",56.30769230769231,ITAPETININGA,3522307.0
49,DRS 16 Sorocaba,2020-03-29,56%,ITAPETININGA,3522307.0
50,DRS 16 Sorocaba,"domingo, 29/03",59.0,ITAPETININGA,3522307.0
51,DRS 16 Sorocaba,2020-03-30,56.84615384615385,ITAPETININGA,3522307.0
52,DRS 16 Sorocaba,"segunda-feira, 30/03",56%,ITAPETININGA,3522307.0
53,DRS 16 Sorocaba,2020-03-31,56%,ITAPETININGA,3522307.0
54,DRS 16 Sorocaba,"terça-feira, 31/03",56.61538461538461,ITAPETININGA,3522307.0
55,DRS 16 Sorocaba,2020-04-01,55%,ITAPETININGA,3522307.0
56,DRS 16 Sorocaba,"quarta-feira, 01/04",55.69230769230769,ITAPETININGA,3522307.0
57,DRS 16 Sorocaba,2020-04-02,54.92307692307692,ITAPETININGA,3522307.0
58,DRS 16 Sorocaba,"quinta-feira, 02/04",55%,ITAPETININGA,3522307.0
59,DRS 16 Sorocaba,2020-04-03,55%,ITAPETININGA,3522307.0
60,DRS 16 Sorocaba,"sexta-feira, 03/04",54.92307692307692,ITAPETININGA,3522307.0
61,DRS 16 Sorocaba,2020-04-04,57.53846153846154,ITAPETININGA,3522307.0
62,DRS 16 Sorocaba,"sábado, 04/04",58%,ITAPETININGA,3522307.0
63,DRS 16 Sorocaba,2020-04-05,58.0,ITAPETININGA,3522307.0
64,DRS 16 Sorocaba,"domingo, 05/04",57%,ITAPETININGA,3522307.0
65,DRS 16 Sorocaba,2020-04-06,52.69230769230769,ITAPETININGA,3522307.0
66,DRS 16 Sorocaba,"segunda-feira, 06/04",53%,ITAPETININGA,3522307.0
67,DRS 16 Sorocaba,2020-04-07,52%,ITAPETININGA,3522307.0
68,DRS 16 Sorocaba,"terça-feira, 07/04",52.69230769230769,ITAPETININGA,3522307.0
69,DRS 16 Sorocaba,2020-04-08,51.30769230769231,ITAPETININGA,3522307.0
70,DRS 16 Sorocaba,"quarta-feira, 08/04",51%,ITAPETININGA,3522307.0
71,DRS 16 Sorocaba,2020-04-09,50.30769230769231,ITAPETININGA,3522307.0
72,DRS 16 Sorocaba,"quinta-feira, 09/04",49%,ITAPETININGA,3522307.0
73,DRS 16 Sorocaba,2020-04-10,59%,ITAPETININGA,3522307.0
74,DRS 16 Sorocaba,"sexta-feira, 10/04",59.46153846153846,ITAPETININGA,3522307.0
75,DRS 16 Sorocaba,2020-04-11,55.61538461538461,ITAPETININGA,3522307.0
76,DRS 16 Sorocaba,"sábado, 11/04",55%,ITAPETININGA,3522307.0
77,DRS 16 Sorocaba,2020-04-12,59%,ITAPETININGA,3522307.0
78,DRS 16 Sorocaba,"domingo, 12/04",58.61538461538461,ITAPETININGA,3522307.0
79,DRS 16 Sorocaba,2020-04-13,51%,ITAPETININGA,3522307.0
80,DRS 16 Sorocaba,"segunda-feira, 13/04",51.69230769230769,ITAPETININGA,3522307.0
81,DRS 16 Sorocaba,2020-04-14,52.84615384615385,ITAPETININGA,3522307.0
82,DRS 16 Sorocaba,"terça-feira, 14/04",52%,ITAPETININGA,3522307.0
83,DRS 16 Sorocaba,2020-04-15,52.38461538461539,ITAPETININGA,3522307.0
