,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 16 Sorocaba,2020-03-01,38.30769230769231,TATUÍ,3554003.0
1,DRS 16 Sorocaba,"domingo, 01/03",35%,TATUÍ,3554003.0
2,DRS 16 Sorocaba,2020-03-02,35.76923076923077,TATUÍ,3554003.0
3,DRS 16 Sorocaba,"segunda-feira, 02/03",33%,TATUÍ,3554003.0
4,DRS 16 Sorocaba,2020-03-03,34%,TATUÍ,3554003.0
5,DRS 16 Sorocaba,"terça-feira, 03/03",36.53846153846154,TATUÍ,3554003.0
6,DRS 16 Sorocaba,2020-03-04,36.333333333333336,TATUÍ,3554003.0
7,DRS 16 Sorocaba,"quarta-feira, 04/03",33%,TATUÍ,3554003.0
8,DRS 16 Sorocaba,2020-03-05,34%,TATUÍ,3554003.0
9,DRS 16 Sorocaba,"quinta-feira, 05/03",35.84615384615385,TATUÍ,3554003.0
10,DRS 16 Sorocaba,2020-03-06,34.583333333333336,TATUÍ,3554003.0
11,DRS 16 Sorocaba,"sexta-feira, 06/03",31%,TATUÍ,3554003.0
12,DRS 16 Sorocaba,2020-03-07,34%,TATUÍ,3554003.0
13,DRS 16 Sorocaba,"sábado, 07/03",36.15384615384615,TATUÍ,3554003.0
14,DRS 16 Sorocaba,2020-03-08,36%,TATUÍ,3554003.0
15,DRS 16 Sorocaba,"domingo, 08/03",38.61538461538461,TATUÍ,3554003.0
16,DRS 16 Sorocaba,2020-03-09,35.15384615384615,TATUÍ,3554003.0
17,DRS 16 Sorocaba,"segunda-feira, 09/03",32%,TATUÍ,3554003.0
18,DRS 16 Sorocaba,2020-03-10,35.38461538461539,TATUÍ,3554003.0
19,DRS 16 Sorocaba,"terça-feira, 10/03",32%,TATUÍ,3554003.0
20,DRS 16 Sorocaba,2020-03-11,30%,TATUÍ,3554003.0
21,DRS 16 Sorocaba,"quarta-feira, 11/03",34.333333333333336,TATUÍ,3554003.0
22,DRS 16 Sorocaba,2020-03-12,37.07692307692308,TATUÍ,3554003.0
23,DRS 16 Sorocaba,"quinta-feira, 12/03",34%,TATUÍ,3554003.0
24,DRS 16 Sorocaba,2020-03-13,36%,TATUÍ,3554003.0
25,DRS 16 Sorocaba,"sexta-feira, 13/03",37.61538461538461,TATUÍ,3554003.0
26,DRS 16 Sorocaba,2020-03-17,41%,TATUÍ,3554003.0
27,DRS 16 Sorocaba,"terça-feira, 17/03",42.84615384615385,TATUÍ,3554003.0
28,DRS 16 Sorocaba,2020-03-18,43%,TATUÍ,3554003.0
29,DRS 16 Sorocaba,"quarta-feira, 18/03",43.84615384615385,TATUÍ,3554003.0
30,DRS 16 Sorocaba,2020-03-19,45.30769230769231,TATUÍ,3554003.0
31,DRS 16 Sorocaba,"quinta-feira, 19/03",45%,TATUÍ,3554003.0
32,DRS 16 Sorocaba,2020-03-20,45.84615384615385,TATUÍ,3554003.0
33,DRS 16 Sorocaba,"sexta-feira, 20/03",46%,TATUÍ,3554003.0
34,DRS 16 Sorocaba,2020-03-21,55.15384615384615,TATUÍ,3554003.0
35,DRS 16 Sorocaba,"sábado, 21/03",54%,TATUÍ,3554003.0
36,DRS 16 Sorocaba,2020-03-22,56.38461538461539,TATUÍ,3554003.0
37,DRS 16 Sorocaba,"domingo, 22/03",55%,TATUÍ,3554003.0
38,DRS 16 Sorocaba,2020-03-23,53%,TATUÍ,3554003.0
39,DRS 16 Sorocaba,"segunda-feira, 23/03",53.0,TATUÍ,3554003.0
40,DRS 16 Sorocaba,2020-03-24,54%,TATUÍ,3554003.0
41,DRS 16 Sorocaba,"terça-feira, 24/03",55.07692307692308,TATUÍ,3554003.0
42,DRS 16 Sorocaba,2020-03-25,55.38461538461539,TATUÍ,3554003.0
43,DRS 16 Sorocaba,"quarta-feira, 25/03",54%,TATUÍ,3554003.0
44,DRS 16 Sorocaba,2020-03-26,54.69230769230769,TATUÍ,3554003.0
45,DRS 16 Sorocaba,"quinta-feira, 26/03",53%,TATUÍ,3554003.0
46,DRS 16 Sorocaba,2020-03-27,52%,TATUÍ,3554003.0
47,DRS 16 Sorocaba,"sexta-feira, 27/03",54.53846153846154,TATUÍ,3554003.0
48,DRS 16 Sorocaba,2020-03-28,53%,TATUÍ,3554003.0
49,DRS 16 Sorocaba,"sábado, 28/03",56.30769230769231,TATUÍ,3554003.0
50,DRS 16 Sorocaba,2020-03-29,56%,TATUÍ,3554003.0
51,DRS 16 Sorocaba,"domingo, 29/03",59.0,TATUÍ,3554003.0
52,DRS 16 Sorocaba,2020-03-30,56.84615384615385,TATUÍ,3554003.0
53,DRS 16 Sorocaba,"segunda-feira, 30/03",57%,TATUÍ,3554003.0
54,DRS 16 Sorocaba,2020-03-31,56.61538461538461,TATUÍ,3554003.0
55,DRS 16 Sorocaba,"terça-feira, 31/03",56%,TATUÍ,3554003.0
56,DRS 16 Sorocaba,2020-04-01,55.69230769230769,TATUÍ,3554003.0
57,DRS 16 Sorocaba,"quarta-feira, 01/04",56%,TATUÍ,3554003.0
58,DRS 16 Sorocaba,2020-04-02,55%,TATUÍ,3554003.0
59,DRS 16 Sorocaba,"quinta-feira, 02/04",54.92307692307692,TATUÍ,3554003.0
60,DRS 16 Sorocaba,2020-04-03,54.92307692307692,TATUÍ,3554003.0
61,DRS 16 Sorocaba,"sexta-feira, 03/04",55%,TATUÍ,3554003.0
62,DRS 16 Sorocaba,2020-04-04,57%,TATUÍ,3554003.0
63,DRS 16 Sorocaba,"sábado, 04/04",57.53846153846154,TATUÍ,3554003.0
64,DRS 16 Sorocaba,2020-04-05,58.0,TATUÍ,3554003.0
65,DRS 16 Sorocaba,"domingo, 05/04",59%,TATUÍ,3554003.0
66,DRS 16 Sorocaba,2020-04-06,53%,TATUÍ,3554003.0
67,DRS 16 Sorocaba,"segunda-feira, 06/04",52.69230769230769,TATUÍ,3554003.0
68,DRS 16 Sorocaba,2020-04-07,52.69230769230769,TATUÍ,3554003.0
69,DRS 16 Sorocaba,"terça-feira, 07/04",52%,TATUÍ,3554003.0
70,DRS 16 Sorocaba,2020-04-08,51.30769230769231,TATUÍ,3554003.0
71,DRS 16 Sorocaba,"quarta-feira, 08/04",51%,TATUÍ,3554003.0
72,DRS 16 Sorocaba,2020-04-09,50.30769230769231,TATUÍ,3554003.0
73,DRS 16 Sorocaba,"quinta-feira, 09/04",51%,TATUÍ,3554003.0
74,DRS 16 Sorocaba,2020-04-10,62%,TATUÍ,3554003.0
75,DRS 16 Sorocaba,"sexta-feira, 10/04",59.46153846153846,TATUÍ,3554003.0
76,DRS 16 Sorocaba,2020-04-11,57%,TATUÍ,3554003.0
77,DRS 16 Sorocaba,"sábado, 11/04",55.61538461538461,TATUÍ,3554003.0
78,DRS 16 Sorocaba,2020-04-12,58.61538461538461,TATUÍ,3554003.0
79,DRS 16 Sorocaba,"domingo, 12/04",61%,TATUÍ,3554003.0
80,DRS 16 Sorocaba,2020-04-13,51.69230769230769,TATUÍ,3554003.0
81,DRS 16 Sorocaba,"segunda-feira, 13/04",53%,TATUÍ,3554003.0
82,DRS 16 Sorocaba,2020-04-14,52.84615384615385,TATUÍ,3554003.0
83,DRS 16 Sorocaba,"terça-feira, 14/04",53%,TATUÍ,3554003.0
84,DRS 16 Sorocaba,2020-04-15,53%,TATUÍ,3554003.0
85,DRS 16 Sorocaba,"quarta-feira, 15/04",52.38461538461539,TATUÍ,3554003.0
