,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 07 Campinas,2020-03-01,37.90909090909091,VALINHOS,3556206.0
1,DRS 07 Campinas,"domingo, 01/03",39%,VALINHOS,3556206.0
2,DRS 07 Campinas,2020-03-02,34.666666666666664,VALINHOS,3556206.0
3,DRS 07 Campinas,"segunda-feira, 02/03",34%,VALINHOS,3556206.0
4,DRS 07 Campinas,2020-03-03,34%,VALINHOS,3556206.0
5,DRS 07 Campinas,"terça-feira, 03/03",34.666666666666664,VALINHOS,3556206.0
6,DRS 07 Campinas,2020-03-04,34.5,VALINHOS,3556206.0
7,DRS 07 Campinas,"quarta-feira, 04/03",34%,VALINHOS,3556206.0
8,DRS 07 Campinas,2020-03-05,33%,VALINHOS,3556206.0
9,DRS 07 Campinas,"quinta-feira, 05/03",34.1,VALINHOS,3556206.0
10,DRS 07 Campinas,2020-03-06,33.470588235294116,VALINHOS,3556206.0
11,DRS 07 Campinas,"sexta-feira, 06/03",32%,VALINHOS,3556206.0
12,DRS 07 Campinas,2020-03-07,35.68181818181818,VALINHOS,3556206.0
13,DRS 07 Campinas,"sábado, 07/03",36%,VALINHOS,3556206.0
14,DRS 07 Campinas,2020-03-08,39%,VALINHOS,3556206.0
15,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,VALINHOS,3556206.0
16,DRS 07 Campinas,2020-03-09,34.473684210526315,VALINHOS,3556206.0
17,DRS 07 Campinas,"segunda-feira, 09/03",34%,VALINHOS,3556206.0
18,DRS 07 Campinas,2020-03-10,34.285714285714285,VALINHOS,3556206.0
19,DRS 07 Campinas,"terça-feira, 10/03",34%,VALINHOS,3556206.0
20,DRS 07 Campinas,2020-03-11,34%,VALINHOS,3556206.0
21,DRS 07 Campinas,"quarta-feira, 11/03",34.35294117647059,VALINHOS,3556206.0
22,DRS 07 Campinas,2020-03-12,33.54545454545455,VALINHOS,3556206.0
23,DRS 07 Campinas,"quinta-feira, 12/03",29%,VALINHOS,3556206.0
24,DRS 07 Campinas,2020-03-13,34.81818181818182,VALINHOS,3556206.0
25,DRS 07 Campinas,"sexta-feira, 13/03",32%,VALINHOS,3556206.0
26,DRS 07 Campinas,2020-03-17,40%,VALINHOS,3556206.0
