,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,20720,7255,66,28041,29636,94.61803212309353,59.012844977357524,20.851015351314402
1,ADOLFO,3500204,3554,2388,934,79,3401,3064,110.99869451697128,67.19189645469893,28.503095104108045
2,AGUAÍ,3500303,36648,15200,4225,943,20368,21169,96.21616514714914,41.475660336171146,14.101724514298189
3,ÁGUAS DA PRATA,3500402,8221,4145,1548,67,5760,6389,90.15495382688997,50.419656976036975,19.644812066658556
4,ÁGUAS DE LINDÓIA,3500501,18808,10048,3121,120,13289,15124,87.86696641100238,53.42407486176095,17.232028923862185
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,3131,988,136,4255,4663,91.25026806776754,51.25225077754133,18.39908331969226
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2244,1013,58,3315,3404,97.38542890716803,63.73189434819654,30.417495029821072
7,AGUDOS,3500709,37401,18290,6040,712,25042,25787,97.1109473765851,48.90243576374963,18.052993235474986
8,ALAMBARI,3500758,6129,2669,802,171,3642,3782,96.29825489159175,43.547071300375265,15.875346712351119
9,ALFREDO MARCONDES,3500808,4184,2612,964,83,3659,3452,105.99652375434532,62.4282982791587,25.023900573613766
10,ALTAIR,3500907,4186,1706,543,30,2279,2555,89.19765166340508,40.754897276636406,13.688485427615863
11,ALTINÓPOLIS,3501004,16203,8393,2558,379,11330,11683,96.97851579217667,51.799049558723695,18.126272912423623
12,ALTO ALEGRE,3501103,4088,2223,891,100,3214,3311,97.07037148897614,54.378669275929546,24.241682974559687
13,ALUMÍNIO,3501152,18767,7082,1916,462,9460,10235,92.42794333170494,37.73645228326317,12.671178131827144
14,ÁLVARES FLORENCE,3501202,3647,2295,829,70,3194,3607,88.55004158580539,62.92843432958596,24.650397587057856
15,ÁLVARES MACHADO,3501301,24998,11783,3472,600,15855,16337,97.04964191712064,47.13577086166894,16.28930314425154
16,ÁLVARO DE CARVALHO,3501400,5274,2183,942,29,3154,2935,107.46166950596252,41.39173302995829,18.411073189230187
17,ALVINLÂNDIA,3501509,3237,1405,488,24,1917,2122,90.33930254476908,43.40438677788075,15.817114612295335
18,AMERICANA,3501608,242018,115610,34710,4495,154815,166002,93.26092456717389,47.76917419365502,16.19920832334785
19,AMÉRICO BRASILIENSE,3501707,41032,15404,4342,205,19951,23449,85.08251951042688,37.54143107818288,11.081594852797815
20,AMÉRICO DE CAMPOS,3501806,5981,3074,1080,25,4179,4507,92.72243177279788,51.396087610767424,18.475171376024075
21,AMPARO,3501905,72677,37275,11654,553,49482,51272,96.50881572788266,51.28857822970127,16.79623539771867
22,ANALÂNDIA,3502002,5056,2279,696,75,3050,3153,96.73326990168094,45.0751582278481,15.249208860759495
23,ANDRADINA,3502101,57202,31481,10555,471,42507,42611,99.75593156696627,55.034788993391835,19.27554980595084
24,ANGATUBA,3502200,25479,12351,3232,474,16057,15747,101.96862894519592,48.475214882844696,14.545311825424859
25,ANHEMBI,3502309,6819,3043,876,82,4001,4295,93.1548311990687,44.62531162927115,14.04898078897199
26,ANHUMAS,3502408,4144,2017,663,50,2730,2760,98.91304347826086,48.672779922779924,17.205598455598455
